Country,Area,Year,mean_temp
KUW,Kuwait,1966,0.882666667
KUW,Kuwait,1967,-0.838333333
KUW,Kuwait,1968,0.00525
KUW,Kuwait,1969,0.343
KUW,Kuwait,1970,0.3015
KUW,Kuwait,1971,-0.177
KUW,Kuwait,1972,-0.97775
KUW,Kuwait,1973,-0.008583333
KUW,Kuwait,1974,-0.352916667
KUW,Kuwait,1975,-0.266
KUW,Kuwait,1976,-0.330416667
KUW,Kuwait,1977,0.3245
KUW,Kuwait,1978,0.092833333
KUW,Kuwait,1979,1.062
KUW,Kuwait,1980,0.479416667
KUW,Kuwait,1981,0.575583333
KUW,Kuwait,1982,-0.574833333
KUW,Kuwait,1983,-0.356166667
KUW,Kuwait,1984,0.064166667
KUW,Kuwait,1985,0.1495
KUW,Kuwait,1986,0.331
KUW,Kuwait,1987,0.961916667
KUW,Kuwait,1988,0.38675
KUW,Kuwait,1989,0.086166667
KUW,Kuwait,1990,0.6905
KUW,Kuwait,1991,0.425333333
KUW,Kuwait,1992,-0.659583333
KUW,Kuwait,1993,0.105916667
KUW,Kuwait,1994,0.644166667
KUW,Kuwait,1995,0.33475
KUW,Kuwait,1996,1.279833333
KUW,Kuwait,1997,0.323916667
KUW,Kuwait,1998,1.664833333
KUW,Kuwait,1999,1.865833333
KUW,Kuwait,2000,1.202833333
KUW,Kuwait,2001,1.587333333
KUW,Kuwait,2002,1.468
KUW,Kuwait,2003,1.679166667
KUW,Kuwait,2004,1.318666667
KUW,Kuwait,2005,1.145166667
KUW,Kuwait,2006,1.498416667
KUW,Kuwait,2007,1.4365
KUW,Kuwait,2008,1.386166667
KUW,Kuwait,2009,1.595083333
KUW,Kuwait,2010,2.646666667
KUW,Kuwait,2011,1.108583333
KUW,Kuwait,2012,1.806583333
KUW,Kuwait,2013,1.32475
KUW,Kuwait,2014,1.6825
KUW,Kuwait,2015,1.931666667
KUW,Kuwait,2016,1.858666667
KUW,Kuwait,2017,2.248916667
KUW,Kuwait,2018,2.588833333
KUW,Kuwait,2019,2.021916667
KGZ,Kyrgyzstan,1992,0.165666667
KGZ,Kyrgyzstan,1993,-0.293666667
KGZ,Kyrgyzstan,1994,0.306083333
KGZ,Kyrgyzstan,1995,0.40025
KGZ,Kyrgyzstan,1996,-0.219666667
KGZ,Kyrgyzstan,1997,1.314666667
KGZ,Kyrgyzstan,1998,1.04075
KGZ,Kyrgyzstan,1999,1.00725
KGZ,Kyrgyzstan,2000,1.073333333
KGZ,Kyrgyzstan,2001,1.24925
KGZ,Kyrgyzstan,2002,1.281
KGZ,Kyrgyzstan,2003,0.599833333
KGZ,Kyrgyzstan,2004,1.606583333
KGZ,Kyrgyzstan,2005,1.08875
KGZ,Kyrgyzstan,2006,1.515583333
KGZ,Kyrgyzstan,2007,1.676666667
KGZ,Kyrgyzstan,2008,1.179583333
KGZ,Kyrgyzstan,2009,0.933166667
KGZ,Kyrgyzstan,2010,1.341083333
KGZ,Kyrgyzstan,2011,0.935833333
KGZ,Kyrgyzstan,2012,0.305583333
KGZ,Kyrgyzstan,2013,1.556166667
KGZ,Kyrgyzstan,2014,0.431
KGZ,Kyrgyzstan,2015,1.696083333
KGZ,Kyrgyzstan,2016,2.005833333
KGZ,Kyrgyzstan,2017,1.390916667
KGZ,Kyrgyzstan,2018,1.301416667
KGZ,Kyrgyzstan,2019,1.782416667
LAT,Latvia,1992,1.596166667
LAT,Latvia,1993,0.33725
LAT,Latvia,1994,0.65075
LAT,Latvia,1995,1.208166667
LAT,Latvia,1996,-0.3365
LAT,Latvia,1997,0.918916667
LAT,Latvia,1998,0.682833333
LAT,Latvia,1999,1.758166667
LAT,Latvia,2000,2.14875
LAT,Latvia,2001,1.202
LAT,Latvia,2002,1.612083333
LAT,Latvia,2003,0.9475
LAT,Latvia,2004,1.044333333
LAT,Latvia,2005,1.095083333
LAT,Latvia,2006,1.596166667
LAT,Latvia,2007,1.95375
LAT,Latvia,2008,2.318583333
LAT,Latvia,2009,1.23225
LAT,Latvia,2010,0.379
LAT,Latvia,2011,1.878
LAT,Latvia,2012,0.820166667
LAT,Latvia,2013,1.6325
LAT,Latvia,2014,2.081833333
LAT,Latvia,2015,2.476
LAT,Latvia,2016,1.744833333
LAT,Latvia,2017,1.572166667
LAT,Latvia,2018,2.170166667
LAT,Latvia,2019,2.755166667
LIB,Lebanon,1961,-0.191333333
LIB,Lebanon,1962,0.90225
LIB,Lebanon,1963,0.636416667
LIB,Lebanon,1964,-0.682666667
LIB,Lebanon,1965,-0.0045
LIB,Lebanon,1966,0.761333333
LIB,Lebanon,1967,-0.9425
LIB,Lebanon,1968,-0.033083333
LIB,Lebanon,1969,0.26175
LIB,Lebanon,1970,0.172166667
LIB,Lebanon,1971,-0.282166667
LIB,Lebanon,1972,-0.652416667
LIB,Lebanon,1973,-0.323666667
LIB,Lebanon,1974,-0.258833333
LIB,Lebanon,1975,-0.269583333
LIB,Lebanon,1976,-0.430416667
LIB,Lebanon,1977,-0.009583333
LIB,Lebanon,1978,0.208333333
LIB,Lebanon,1979,0.598916667
LIB,Lebanon,1980,-0.100666667
LIB,Lebanon,1981,0.15025
LIB,Lebanon,1982,-0.71675
LIB,Lebanon,1983,-0.727416667
LIB,Lebanon,1984,-0.247166667
LIB,Lebanon,1985,0.19175
LIB,Lebanon,1986,0.1745
LIB,Lebanon,1987,-0.069916667
LIB,Lebanon,1988,-0.023583333
LIB,Lebanon,1989,0.17575
LIB,Lebanon,1990,0.248916667
LIB,Lebanon,1991,0.196583333
LIB,Lebanon,1992,-1.014416667
LIB,Lebanon,1993,-0.04225
LIB,Lebanon,1994,0.810833333
LIB,Lebanon,1995,0.226333333
LIB,Lebanon,1996,0.682333333
LIB,Lebanon,1997,-0.146416667
LIB,Lebanon,1998,1.092083333
LIB,Lebanon,1999,1.068833333
LIB,Lebanon,2000,0.469833333
LIB,Lebanon,2001,1.116416667
LIB,Lebanon,2002,0.72275
LIB,Lebanon,2003,0.678666667
LIB,Lebanon,2004,0.527083333
LIB,Lebanon,2005,0.546
LIB,Lebanon,2006,0.467333333
LIB,Lebanon,2007,0.873166667
LIB,Lebanon,2008,1.011833333
LIB,Lebanon,2009,1.0215
LIB,Lebanon,2010,2.379916667
LIB,Lebanon,2011,0.482916667
LIB,Lebanon,2012,1.199916667
LIB,Lebanon,2013,1.095916667
LIB,Lebanon,2014,1.358666667
LIB,Lebanon,2015,1.2365
LIB,Lebanon,2016,1.611333333
LIB,Lebanon,2017,1.34875
LIB,Lebanon,2018,2.08375
LIB,Lebanon,2019,1.314166667
LTU,Lithuania,1992,1.5115
LTU,Lithuania,1993,0.31175
LTU,Lithuania,1994,0.850166667
LTU,Lithuania,1995,1.077
LTU,Lithuania,1996,-0.49175
LTU,Lithuania,1997,0.758916667
LTU,Lithuania,1998,0.718083333
LTU,Lithuania,1999,1.72575
LTU,Lithuania,2000,2.14675
LTU,Lithuania,2001,1.197166667
LTU,Lithuania,2002,1.751833333
LTU,Lithuania,2003,0.889
LTU,Lithuania,2004,0.90575
LTU,Lithuania,2005,0.956
LTU,Lithuania,2006,1.407166667
LTU,Lithuania,2007,1.913666667
LTU,Lithuania,2008,2.180583333
LTU,Lithuania,2009,1.131583333
LTU,Lithuania,2010,0.402833333
LTU,Lithuania,2011,1.670583333
LTU,Lithuania,2012,0.815833333
LTU,Lithuania,2013,1.479833333
LTU,Lithuania,2014,1.988333333
LTU,Lithuania,2015,2.395916667
LTU,Lithuania,2016,1.7615
LTU,Lithuania,2017,1.6295
LTU,Lithuania,2018,2.262333333
LTU,Lithuania,2019,2.913
LUX,Luxembourg,2000,1.776916667
LUX,Luxembourg,2001,1.1255
LUX,Luxembourg,2002,1.59175
LUX,Luxembourg,2003,1.6435
LUX,Luxembourg,2004,0.872583333
LUX,Luxembourg,2005,1.160083333
LUX,Luxembourg,2006,1.60825
LUX,Luxembourg,2007,1.730666667
LUX,Luxembourg,2008,1.195666667
LUX,Luxembourg,2009,1.206833333
LUX,Luxembourg,2010,0.004083333
LUX,Luxembourg,2011,1.907083333
LUX,Luxembourg,2012,1.1405
LUX,Luxembourg,2013,0.642833333
LUX,Luxembourg,2014,2.399666667
LUX,Luxembourg,2015,1.90025
LUX,Luxembourg,2016,1.474166667
LUX,Luxembourg,2017,1.731333333
LUX,Luxembourg,2018,2.590916667
LUX,Luxembourg,2019,2.19125
MAS,Malaysia,1961,-0.025583333
MAS,Malaysia,1962,-0.114833333
MAS,Malaysia,1963,-0.114
MAS,Malaysia,1964,-0.079833333
MAS,Malaysia,1965,-0.20125
MAS,Malaysia,1966,0.120666667
MAS,Malaysia,1967,-0.194583333
MAS,Malaysia,1968,-0.064666667
MAS,Malaysia,1969,0.199166667
MAS,Malaysia,1970,0.088833333
MAS,Malaysia,1971,-0.279666667
MAS,Malaysia,1972,0.107583333
MAS,Malaysia,1973,0.2165
MAS,Malaysia,1974,-0.1885
MAS,Malaysia,1975,-0.0325
MAS,Malaysia,1976,-0.12875
MAS,Malaysia,1977,0.13375
MAS,Malaysia,1978,0.260833333
MAS,Malaysia,1979,0.357166667
MAS,Malaysia,1980,0.295083333
MAS,Malaysia,1981,0.225166667
MAS,Malaysia,1982,0.26775
MAS,Malaysia,1983,0.573666667
MAS,Malaysia,1984,0.021333333
MAS,Malaysia,1985,0.20875
MAS,Malaysia,1986,0.266916667
MAS,Malaysia,1987,0.560666667
MAS,Malaysia,1988,0.438333333
MAS,Malaysia,1989,0.20825
MAS,Malaysia,1990,0.545166667
MAS,Malaysia,1991,0.420416667
MAS,Malaysia,1992,0.40975
MAS,Malaysia,1993,0.285416667
MAS,Malaysia,1994,0.3885
MAS,Malaysia,1995,0.448833333
MAS,Malaysia,1996,0.397
MAS,Malaysia,1997,0.727583333
MAS,Malaysia,1998,1.168666667
MAS,Malaysia,1999,0.454583333
MAS,Malaysia,2000,0.460166667
MAS,Malaysia,2001,0.5735
MAS,Malaysia,2002,0.80475
MAS,Malaysia,2003,0.674583333
MAS,Malaysia,2004,0.653083333
MAS,Malaysia,2005,0.860083333
MAS,Malaysia,2006,0.618333333
MAS,Malaysia,2007,0.549916667
MAS,Malaysia,2008,0.508333333
MAS,Malaysia,2009,0.76125
MAS,Malaysia,2010,0.93125
MAS,Malaysia,2011,0.622833333
MAS,Malaysia,2012,0.784666667
MAS,Malaysia,2013,0.95875
MAS,Malaysia,2014,0.948666667
MAS,Malaysia,2015,1.190333333
MAS,Malaysia,2016,1.536083333
MAS,Malaysia,2017,1.086333333
MAS,Malaysia,2018,1.1125
MAS,Malaysia,2019,1.321166667
MRI,Mauritius,1961,0.491333333
MRI,Mauritius,1962,-0.063916667
MRI,Mauritius,1963,-0.129916667
MRI,Mauritius,1964,-0.208333333
MRI,Mauritius,1965,-0.216
MRI,Mauritius,1966,0.092166667
MRI,Mauritius,1967,0.173166667
MRI,Mauritius,1968,-0.22975
MRI,Mauritius,1969,0.445666667
MRI,Mauritius,1970,0.2105
MRI,Mauritius,1971,-0.3235
MRI,Mauritius,1972,0.10875
MRI,Mauritius,1973,-0.191583333
MRI,Mauritius,1974,-0.640583333
MRI,Mauritius,1975,-0.179666667
MRI,Mauritius,1976,0.086083333
MRI,Mauritius,1977,0.502666667
MRI,Mauritius,1978,0.317166667
MRI,Mauritius,1979,0.4305
MRI,Mauritius,1980,0.2765
MRI,Mauritius,1981,0.194166667
MRI,Mauritius,1982,0.266583333
MRI,Mauritius,1983,0.184166667
MRI,Mauritius,1984,-0.37725
MRI,Mauritius,1985,-0.136833333
MRI,Mauritius,1986,0.06925
MRI,Mauritius,1987,0.535916667
MRI,Mauritius,1988,0.362
MRI,Mauritius,1989,-0.034166667
MRI,Mauritius,1990,0.129916667
MRI,Mauritius,1991,0.35975
MRI,Mauritius,1992,-0.004583333
MRI,Mauritius,1993,0.07725
MRI,Mauritius,1994,0.446333333
MRI,Mauritius,1995,0.41775
MRI,Mauritius,1996,0.11525
MRI,Mauritius,1997,0.703
MRI,Mauritius,1998,0.782666667
MRI,Mauritius,1999,0.307083333
MRI,Mauritius,2000,0.210833333
MRI,Mauritius,2001,0.550416667
MRI,Mauritius,2002,0.502583333
MRI,Mauritius,2003,0.688416667
MRI,Mauritius,2004,0.328416667
MRI,Mauritius,2005,0.389833333
MRI,Mauritius,2006,0.357416667
MRI,Mauritius,2007,0.490416667
MRI,Mauritius,2008,0.314833333
MRI,Mauritius,2009,0.889416667
MRI,Mauritius,2010,1.019666667
MRI,Mauritius,2011,0.889666667
MRI,Mauritius,2012,0.715916667
MRI,Mauritius,2013,0.962916667
MRI,Mauritius,2014,1.151833333
MRI,Mauritius,2015,1.307333333
MRI,Mauritius,2016,1.035916667
MRI,Mauritius,2017,1.319166667
MRI,Mauritius,2018,0.978333333
MRI,Mauritius,2019,1.46275
MEX,Mexico,1961,-0.052333333
MEX,Mexico,1962,0.1835
MEX,Mexico,1963,0.145083333
MEX,Mexico,1964,-0.224666667
MEX,Mexico,1965,-0.037416667
MEX,Mexico,1966,-0.341916667
MEX,Mexico,1967,-0.076666667
MEX,Mexico,1968,-0.406083333
MEX,Mexico,1969,0.1945
MEX,Mexico,1970,-0.212666667
MEX,Mexico,1971,-0.1055
MEX,Mexico,1972,0.281166667
MEX,Mexico,1973,-0.235583333
MEX,Mexico,1974,-0.085
MEX,Mexico,1975,-0.30225
MEX,Mexico,1976,-0.49825
MEX,Mexico,1977,0.178083333
MEX,Mexico,1978,0.11525
MEX,Mexico,1979,-0.049333333
MEX,Mexico,1980,0.418916667
MEX,Mexico,1981,0.225333333
MEX,Mexico,1982,0.459166667
MEX,Mexico,1983,0.095833333
MEX,Mexico,1984,-0.02925
MEX,Mexico,1985,0.037833333
MEX,Mexico,1986,0.271083333
MEX,Mexico,1987,-0.094333333
MEX,Mexico,1988,0.129
MEX,Mexico,1989,0.34575
MEX,Mexico,1990,0.362
MEX,Mexico,1991,0.240416667
MEX,Mexico,1992,0.10575
MEX,Mexico,1993,0.319416667
MEX,Mexico,1994,0.727583333
MEX,Mexico,1995,0.742416667
MEX,Mexico,1996,0.5445
MEX,Mexico,1997,0.360166667
MEX,Mexico,1998,0.800916667
MEX,Mexico,1999,0.544833333
MEX,Mexico,2000,0.615833333
MEX,Mexico,2001,0.5215
MEX,Mexico,2002,0.6495
MEX,Mexico,2003,0.780583333
MEX,Mexico,2004,0.295
MEX,Mexico,2005,0.789083333
MEX,Mexico,2006,0.79
MEX,Mexico,2007,0.556416667
MEX,Mexico,2008,0.526916667
MEX,Mexico,2009,0.994416667
MEX,Mexico,2010,0.304083333
MEX,Mexico,2011,0.97975
MEX,Mexico,2012,1.040916667
MEX,Mexico,2013,0.681583333
MEX,Mexico,2014,0.88975
MEX,Mexico,2015,1.1435
MEX,Mexico,2016,1.31425
MEX,Mexico,2017,1.445166667
MEX,Mexico,2018,1.1355
MEX,Mexico,2019,1.336
FSM,Micronesia,1961,-0.02525
FSM,Micronesia,1962,-0.027083333
FSM,Micronesia,1963,0.064833333
FSM,Micronesia,1964,-0.14575
FSM,Micronesia,1965,-0.231666667
FSM,Micronesia,1966,0.049916667
FSM,Micronesia,1967,-0.063333333
FSM,Micronesia,1968,-0.00825
FSM,Micronesia,1969,0.078666667
FSM,Micronesia,1970,0.089
FSM,Micronesia,1971,-0.30025
FSM,Micronesia,1972,-0.171666667
FSM,Micronesia,1973,0.0535
FSM,Micronesia,1974,-0.134916667
FSM,Micronesia,1975,-0.309083333
FSM,Micronesia,1976,-0.254833333
FSM,Micronesia,1977,0.08925
FSM,Micronesia,1978,0.10975
FSM,Micronesia,1979,0.150666667
FSM,Micronesia,1980,0.22925
FSM,Micronesia,1981,0.17375
FSM,Micronesia,1982,0.120583333
FSM,Micronesia,1983,0.19075
FSM,Micronesia,1984,0.0595
FSM,Micronesia,1985,0.01525
FSM,Micronesia,1986,0.227083333
FSM,Micronesia,1987,0.210333333
FSM,Micronesia,1988,0.181833333
FSM,Micronesia,1989,0.04975
FSM,Micronesia,1990,0.366
FSM,Micronesia,1991,0.1105
FSM,Micronesia,1992,0.136916667
FSM,Micronesia,1993,-0.0585
FSM,Micronesia,1994,0.209916667
FSM,Micronesia,1995,0.392666667
FSM,Micronesia,1996,0.334833333
FSM,Micronesia,1997,0.160666667
FSM,Micronesia,1998,0.466666667
FSM,Micronesia,1999,0.067083333
FSM,Micronesia,2000,0.169166667
FSM,Micronesia,2001,0.353166667
FSM,Micronesia,2002,0.23325
FSM,Micronesia,2003,0.404166667
FSM,Micronesia,2004,0.525
FSM,Micronesia,2005,0.40825
FSM,Micronesia,2006,0.47225
FSM,Micronesia,2007,0.504916667
FSM,Micronesia,2008,0.186
FSM,Micronesia,2009,0.556083333
FSM,Micronesia,2010,0.503916667
FSM,Micronesia,2011,0.444833333
FSM,Micronesia,2012,0.628
FSM,Micronesia,2013,0.746416667
FSM,Micronesia,2014,0.721416667
FSM,Micronesia,2015,0.849083333
FSM,Micronesia,2016,1.11375
FSM,Micronesia,2017,0.999583333
FSM,Micronesia,2018,0.899666667
FSM,Micronesia,2019,0.84225
MGL,Mongolia,1961,0.267083333
MGL,Mongolia,1962,0.31325
MGL,Mongolia,1963,0.99225
MGL,Mongolia,1964,-0.248833333
MGL,Mongolia,1965,0.7185
MGL,Mongolia,1966,0.002416667
MGL,Mongolia,1967,-0.319583333
MGL,Mongolia,1968,-0.431666667
MGL,Mongolia,1969,-0.981166667
MGL,Mongolia,1970,-0.378166667
MGL,Mongolia,1971,0.077916667
MGL,Mongolia,1972,0.342833333
MGL,Mongolia,1973,0.846416667
MGL,Mongolia,1974,-0.275583333
MGL,Mongolia,1975,0.656
MGL,Mongolia,1976,-0.183583333
MGL,Mongolia,1977,0.391166667
MGL,Mongolia,1978,0.880166667
MGL,Mongolia,1979,1.013333333
MGL,Mongolia,1980,0.325083333
MGL,Mongolia,1981,0.200916667
MGL,Mongolia,1982,1.20025
MGL,Mongolia,1983,0.665
MGL,Mongolia,1984,-0.674583333
MGL,Mongolia,1985,-0.253083333
MGL,Mongolia,1986,0.496416667
MGL,Mongolia,1987,0.417
MGL,Mongolia,1988,0.661166667
MGL,Mongolia,1989,1.459416667
MGL,Mongolia,1990,1.461333333
MGL,Mongolia,1991,0.893666667
MGL,Mongolia,1992,0.89575
MGL,Mongolia,1993,0.400416667
MGL,Mongolia,1994,1.377
MGL,Mongolia,1995,1.42325
MGL,Mongolia,1996,0.5195
MGL,Mongolia,1997,1.88325
MGL,Mongolia,1998,2.207916667
MGL,Mongolia,1999,1.7515
MGL,Mongolia,2000,0.847416667
MGL,Mongolia,2001,1.410833333
MGL,Mongolia,2002,1.7965
MGL,Mongolia,2003,0.731416667
MGL,Mongolia,2004,1.845916667
MGL,Mongolia,2005,0.688
MGL,Mongolia,2006,1.611833333
MGL,Mongolia,2007,2.735583333
MGL,Mongolia,2008,1.780666667
MGL,Mongolia,2009,1.187833333
MGL,Mongolia,2010,0.505333333
MGL,Mongolia,2011,0.660833333
MGL,Mongolia,2012,0.114833333
MGL,Mongolia,2013,1.53025
MGL,Mongolia,2014,1.751833333
MGL,Mongolia,2015,2.318083333
MGL,Mongolia,2016,1.51475
MGL,Mongolia,2017,2.559333333
MGL,Mongolia,2018,1.949083333
MGL,Mongolia,2019,2.15575
MNE,Montenegro,2006,0.569416667
MNE,Montenegro,2007,1.558416667
MNE,Montenegro,2008,1.550916667
MNE,Montenegro,2009,1.302333333
MNE,Montenegro,2010,1.123916667
MNE,Montenegro,2011,1.099166667
MNE,Montenegro,2012,1.502083333
MNE,Montenegro,2013,1.615333333
MNE,Montenegro,2014,1.675
MNE,Montenegro,2015,1.695583333
MNE,Montenegro,2016,1.449166667
MNE,Montenegro,2017,1.45325
MNE,Montenegro,2018,2.221666667
MNE,Montenegro,2019,2.086333333
MAR,Morocco,1961,0.874333333
MAR,Morocco,1962,0.26325
MAR,Morocco,1963,0.159
MAR,Morocco,1964,0.248166667
MAR,Morocco,1965,-0.109
MAR,Morocco,1966,0.356916667
MAR,Morocco,1967,-0.070916667
MAR,Morocco,1968,-0.006416667
MAR,Morocco,1969,-0.129916667
MAR,Morocco,1970,0.1205
MAR,Morocco,1971,-0.78775
MAR,Morocco,1972,-1.286916667
MAR,Morocco,1973,0.025583333
MAR,Morocco,1974,-0.357666667
MAR,Morocco,1975,-0.28425
MAR,Morocco,1976,-0.666583333
MAR,Morocco,1977,0.116583333
MAR,Morocco,1978,0.355166667
MAR,Morocco,1979,0.33725
MAR,Morocco,1980,0.51275
MAR,Morocco,1981,0.780083333
MAR,Morocco,1982,0.18225
MAR,Morocco,1983,1.052416667
MAR,Morocco,1984,0.240833333
MAR,Morocco,1985,0.844333333
MAR,Morocco,1986,0.251916667
MAR,Morocco,1987,1.262166667
MAR,Morocco,1988,0.783166667
MAR,Morocco,1989,0.969833333
MAR,Morocco,1990,1.141166667
MAR,Morocco,1991,0.1805
MAR,Morocco,1992,0.215083333
MAR,Morocco,1993,0.217833333
MAR,Morocco,1994,1.167166667
MAR,Morocco,1995,1.396916667
MAR,Morocco,1996,0.975833333
MAR,Morocco,1997,1.378083333
MAR,Morocco,1998,1.46325
MAR,Morocco,1999,1.225666667
MAR,Morocco,2000,1.2215
MAR,Morocco,2001,1.98325
MAR,Morocco,2002,1.401916667
MAR,Morocco,2003,1.724
MAR,Morocco,2004,1.154083333
MAR,Morocco,2005,1.498583333
MAR,Morocco,2006,1.62075
MAR,Morocco,2007,1.249833333
MAR,Morocco,2008,1.2255
MAR,Morocco,2009,1.736583333
MAR,Morocco,2010,2.2835
MAR,Morocco,2011,1.747416667
MAR,Morocco,2012,1.579416667
MAR,Morocco,2013,1.49825
MAR,Morocco,2014,1.84
MAR,Morocco,2015,1.556916667
MAR,Morocco,2016,1.962833333
MAR,Morocco,2017,2.2995
MAR,Morocco,2018,0.94375
MAR,Morocco,2019,1.7325
MOZ,Mozambique,1961,0.284083333
MOZ,Mozambique,1962,0.117833333
MOZ,Mozambique,1963,-0.36275
MOZ,Mozambique,1964,-0.194666667
MOZ,Mozambique,1965,-0.437833333
MOZ,Mozambique,1966,0.158583333
MOZ,Mozambique,1967,0.026833333
MOZ,Mozambique,1968,-0.335166667
MOZ,Mozambique,1969,0.2835
MOZ,Mozambique,1970,0.25825
MOZ,Mozambique,1971,-0.156083333
MOZ,Mozambique,1972,-0.193833333
MOZ,Mozambique,1973,0.092
MOZ,Mozambique,1974,-0.277333333
MOZ,Mozambique,1975,-0.172666667
MOZ,Mozambique,1976,-0.098166667
MOZ,Mozambique,1977,0.443083333
MOZ,Mozambique,1978,0.2185
MOZ,Mozambique,1979,0.141416667
MOZ,Mozambique,1980,0.073666667
MOZ,Mozambique,1981,-0.265166667
MOZ,Mozambique,1982,0.037
MOZ,Mozambique,1983,0.830083333
MOZ,Mozambique,1984,0.142583333
MOZ,Mozambique,1985,-0.052083333
MOZ,Mozambique,1986,0.0465
MOZ,Mozambique,1987,0.672583333
MOZ,Mozambique,1988,0.346666667
MOZ,Mozambique,1989,0.124666667
MOZ,Mozambique,1990,0.331916667
MOZ,Mozambique,1991,0.20925
MOZ,Mozambique,1992,0.848333333
MOZ,Mozambique,1993,0.277166667
MOZ,Mozambique,1994,0.023583333
MOZ,Mozambique,1995,0.575166667
MOZ,Mozambique,1996,0.161
MOZ,Mozambique,1997,0.24
MOZ,Mozambique,1998,0.860833333
MOZ,Mozambique,1999,0.3425
MOZ,Mozambique,2000,0.212583333
MOZ,Mozambique,2001,0.484333333
MOZ,Mozambique,2002,0.513916667
MOZ,Mozambique,2003,0.590416667
MOZ,Mozambique,2004,0.244916667
MOZ,Mozambique,2005,1.030416667
MOZ,Mozambique,2006,0.574833333
MOZ,Mozambique,2007,0.596833333
MOZ,Mozambique,2008,0.3865
MOZ,Mozambique,2009,0.62025
MOZ,Mozambique,2010,0.969416667
MOZ,Mozambique,2011,0.73275
MOZ,Mozambique,2012,0.713833333
MOZ,Mozambique,2013,0.468333333
MOZ,Mozambique,2014,0.695166667
MOZ,Mozambique,2015,1.115083333
MOZ,Mozambique,2016,1.186666667
MOZ,Mozambique,2017,0.701666667
MOZ,Mozambique,2018,0.82025
MOZ,Mozambique,2019,1.170833333
NAM,Namibia,1961,0.134583333
NAM,Namibia,1962,0.003916667
NAM,Namibia,1963,0.002833333
NAM,Namibia,1964,-0.084166667
NAM,Namibia,1965,-0.084583333
NAM,Namibia,1966,0.159333333
NAM,Namibia,1967,-0.18225
NAM,Namibia,1968,-0.145166667
NAM,Namibia,1969,0.227833333
NAM,Namibia,1970,0.39825
NAM,Namibia,1971,-0.042083333
NAM,Namibia,1972,0.245333333
NAM,Namibia,1973,0.403333333
NAM,Namibia,1974,-0.707833333
NAM,Namibia,1975,-0.027583333
NAM,Namibia,1976,-0.5235
NAM,Namibia,1977,0.103666667
NAM,Namibia,1978,-0.076166667
NAM,Namibia,1979,0.364833333
NAM,Namibia,1980,0.13625
NAM,Namibia,1981,0.003333333
NAM,Namibia,1982,0.214583333
NAM,Namibia,1983,0.598166667
NAM,Namibia,1984,0.761166667
NAM,Namibia,1985,0.350833333
NAM,Namibia,1986,0.43075
NAM,Namibia,1987,0.899583333
NAM,Namibia,1988,0.21575
NAM,Namibia,1989,-0.190583333
NAM,Namibia,1990,0.525166667
NAM,Namibia,1991,0.012416667
NAM,Namibia,1992,0.80125
NAM,Namibia,1993,0.693833333
NAM,Namibia,1994,0.2835
NAM,Namibia,1995,0.804083333
NAM,Namibia,1996,0.178916667
NAM,Namibia,1997,0.138833333
NAM,Namibia,1998,1.255916667
NAM,Namibia,1999,0.794333333
NAM,Namibia,2000,0.148416667
NAM,Namibia,2001,0.421666667
NAM,Namibia,2002,0.86675
NAM,Namibia,2003,1.301166667
NAM,Namibia,2004,1.037333333
NAM,Namibia,2005,1.02225
NAM,Namibia,2006,-0.22225
NAM,Namibia,2007,1.090916667
NAM,Namibia,2008,0.71125
NAM,Namibia,2009,0.8395
NAM,Namibia,2010,1.359833333
NAM,Namibia,2011,-0.25725
NAM,Namibia,2012,0.109833333
NAM,Namibia,2013,1.074166667
NAM,Namibia,2014,0.607916667
NAM,Namibia,2015,1.513166667
NAM,Namibia,2016,1.662916667
NAM,Namibia,2017,0.8845
NAM,Namibia,2018,1.69225
NAM,Namibia,2019,2.113583333
NED,Netherlands,1961,0.749083333
NED,Netherlands,1962,-1.08825
NED,Netherlands,1963,-1.302333333
NED,Netherlands,1964,-0.070083333
NED,Netherlands,1965,-0.572166667
NED,Netherlands,1966,0.260916667
NED,Netherlands,1967,0.649083333
NED,Netherlands,1968,-0.04625
NED,Netherlands,1969,-0.13425
NED,Netherlands,1970,-0.262083333
NED,Netherlands,1971,0.2995
NED,Netherlands,1972,-0.26475
NED,Netherlands,1973,0.21225
NED,Netherlands,1974,0.584916667
NED,Netherlands,1975,0.73475
NED,Netherlands,1976,0.534333333
NED,Netherlands,1977,0.4475
NED,Netherlands,1978,-0.275666667
NED,Netherlands,1979,-0.632166667
NED,Netherlands,1980,-0.190333333
NED,Netherlands,1981,0.041583333
NED,Netherlands,1982,0.804833333
NED,Netherlands,1983,0.84875
NED,Netherlands,1984,0.10625
NED,Netherlands,1985,-0.705083333
NED,Netherlands,1986,-0.296333333
NED,Netherlands,1987,-0.527666667
NED,Netherlands,1988,0.954083333
NED,Netherlands,1989,1.42275
NED,Netherlands,1990,1.45825
NED,Netherlands,1991,0.25825
NED,Netherlands,1992,1.2135
NED,Netherlands,1993,0.345083333
NED,Netherlands,1994,1.413833333
NED,Netherlands,1995,1.072333333
NED,Netherlands,1996,-0.725916667
NED,Netherlands,1997,0.95825
NED,Netherlands,1998,1.0155
NED,Netherlands,1999,1.617083333
NED,Netherlands,2000,1.657833333
NED,Netherlands,2001,1.05275
NED,Netherlands,2002,1.551833333
