Country,Area,Months,Year,temperature,MonthCode
EST,Estonia,July,1992,0.607,7
EST,Estonia,August,1992,0.652,8
EST,Estonia,September,1992,1.563,9
EST,Estonia,October,1992,-3.547,10
EST,Estonia,November,1992,-1.166,11
EST,Estonia,December,1992,3.384,12
ETH,Ethiopia,January,1992,0,1
ETH,Ethiopia,February,1992,0,2
ETH,Ethiopia,March,1992,0,3
ETH,Ethiopia,April,1992,0,4
ETH,Ethiopia,May,1992,0,5
ETH,Ethiopia,June,1992,0,6
ETH,Ethiopia,July,1992,0,7
ETH,Ethiopia,August,1992,0,8
ETH,Ethiopia,September,1992,0,9
ETH,Ethiopia,October,1992,0,10
ETH,Ethiopia,November,1992,0,11
ETH,Ethiopia,December,1992,0,12
FIN,Finland,January,1992,5.016,1
FIN,Finland,February,1992,6.017,2
FIN,Finland,March,1992,4.91,3
FIN,Finland,April,1992,-1.313,4
FIN,Finland,May,1992,2.424,5
FIN,Finland,June,1992,1.416,6
FIN,Finland,July,1992,-0.925,7
FIN,Finland,August,1992,-1.102,8
FIN,Finland,September,1992,2.134,9
FIN,Finland,October,1992,-5.414,10
FIN,Finland,November,1992,-2.352,11
FIN,Finland,December,1992,5.501,12
FRA,France,January,1992,-0.456,1
FRA,France,February,1992,0.798,2
FRA,France,March,1992,1.095,3
FRA,France,April,1992,0.464,4
FRA,France,May,1992,2.414,5
FRA,France,June,1992,0.014,6
FRA,France,July,1992,1.069,7
FRA,France,August,1992,2.32,8
FRA,France,September,1992,-0.019,9
FRA,France,October,1992,-1.772,10
FRA,France,November,1992,2.281,11
FRA,France,December,1992,0.789,12
GAB,Gabon,January,1992,-0.32,1
GAB,Gabon,February,1992,0.048,2
GAB,Gabon,March,1992,0.134,3
GAB,Gabon,April,1992,-0.305,4
GAB,Gabon,May,1992,-0.414,5
GAB,Gabon,June,1992,-0.402,6
GAB,Gabon,July,1992,-0.331,7
GAB,Gabon,August,1992,-0.286,8
GAB,Gabon,September,1992,-0.361,9
GAB,Gabon,October,1992,-0.337,10
GAB,Gabon,November,1992,-0.444,11
GAB,Gabon,December,1992,-0.132,12
GEO,Georgia,January,1992,-1.998,1
GEO,Georgia,February,1992,-2.568,2
GEO,Georgia,March,1992,-1.077,3
GEO,Georgia,April,1992,-1.222,4
GEO,Georgia,May,1992,-1.867,5
GEO,Georgia,June,1992,-0.4,6
GEO,Georgia,July,1992,-1.115,7
GEO,Georgia,August,1992,-0.443,8
GEO,Georgia,September,1992,-0.874,9
GEO,Georgia,October,1992,0.267,10
GEO,Georgia,November,1992,-1.018,11
GEO,Georgia,December,1992,-2.081,12
GER,Germany,January,1992,1.699,1
GER,Germany,February,1992,2.69,2
GER,Germany,March,1992,1.621,3
GER,Germany,April,1992,0.491,4
GER,Germany,May,1992,2.322,5
GER,Germany,June,1992,1.762,6
GER,Germany,July,1992,1.854,7
GER,Germany,August,1992,2.88,8
GER,Germany,September,1992,0.292,9
GER,Germany,October,1992,-2.18,10
GER,Germany,November,1992,1.388,11
GER,Germany,December,1992,0.685,12
GHA,Ghana,January,1992,-0.028,1
GHA,Ghana,February,1992,0.713,2
GHA,Ghana,March,1992,0.995,3
GHA,Ghana,April,1992,0.515,4
GHA,Ghana,May,1992,0.192,5
GHA,Ghana,June,1992,-0.058,6
GHA,Ghana,July,1992,-0.305,7
GHA,Ghana,August,1992,-0.136,8
GHA,Ghana,September,1992,0.04,9
GHA,Ghana,October,1992,0.371,10
GHA,Ghana,November,1992,-0.592,11
GHA,Ghana,December,1992,0.477,12
GRE,Greece,January,1992,-0.717,1
GRE,Greece,February,1992,-2.445,2
GRE,Greece,March,1992,-0.702,3
GRE,Greece,April,1992,0.038,4
GRE,Greece,May,1992,-0.979,5
GRE,Greece,June,1992,-0.082,6
GRE,Greece,July,1992,-0.874,7
GRE,Greece,August,1992,1.222,8
GRE,Greece,September,1992,-0.234,9
GRE,Greece,October,1992,2.603,10
GRE,Greece,November,1992,0.104,11
GRE,Greece,December,1992,-1.911,12
GRN,Grenada,January,1992,0.067,1
GRN,Grenada,February,1992,0.102,2
GRN,Grenada,March,1992,0.319,3
GRN,Grenada,April,1992,0.88,4
GRN,Grenada,May,1992,0.688,5
GRN,Grenada,June,1992,0.225,6
GRN,Grenada,July,1992,0.532,7
GRN,Grenada,August,1992,0.286,8
GRN,Grenada,September,1992,-0.103,9
GRN,Grenada,October,1992,0.177,10
GRN,Grenada,November,1992,0.084,11
GRN,Grenada,December,1992,0.073,12
GUA,Guatemala,January,1992,0.914,1
GUA,Guatemala,February,1992,0.548,2
GUA,Guatemala,March,1992,1.08,3
GUA,Guatemala,April,1992,0.799,4
GUA,Guatemala,May,1992,-0.19,5
GUA,Guatemala,June,1992,0.856,6
GUA,Guatemala,July,1992,-0.084,7
GUA,Guatemala,August,1992,0.177,8
GUA,Guatemala,September,1992,0.136,9
GUA,Guatemala,October,1992,0.247,10
GUA,Guatemala,November,1992,1.168,11
GUA,Guatemala,December,1992,0.932,12
GUY,Guyana,January,1992,-0.467,1
GUY,Guyana,February,1992,-0.075,2
GUY,Guyana,March,1992,-0.15,3
GUY,Guyana,April,1992,0.118,4
GUY,Guyana,May,1992,-0.065,5
GUY,Guyana,June,1992,2.009,6
GUY,Guyana,July,1992,0.456,7
GUY,Guyana,August,1992,0.219,8
GUY,Guyana,September,1992,-0.755,9
GUY,Guyana,October,1992,0.432,10
GUY,Guyana,November,1992,0,11
GUY,Guyana,December,1992,-0.883,12
HAI,Haiti,January,1992,0.812,1
HAI,Haiti,February,1992,1.001,2
HAI,Haiti,March,1992,0.686,3
HAI,Haiti,April,1992,0.229,4
HAI,Haiti,May,1992,-0.603,5
HAI,Haiti,June,1992,0.811,6
HAI,Haiti,July,1992,0.369,7
HAI,Haiti,August,1992,0.717,8
HAI,Haiti,September,1992,0.14,9
HAI,Haiti,October,1992,0.572,10
HAI,Haiti,November,1992,0.741,11
HAI,Haiti,December,1992,1.016,12
HUN,Hungary,January,1992,1.829,1
HUN,Hungary,February,1992,1.851,2
HUN,Hungary,March,1992,0.982,3
HUN,Hungary,April,1992,0.879,4
HUN,Hungary,May,1992,0.68,5
HUN,Hungary,June,1992,0.842,6
HUN,Hungary,July,1992,1.258,7
HUN,Hungary,August,1992,4.979,8
HUN,Hungary,September,1992,0.424,9
HUN,Hungary,October,1992,-0.686,10
HUN,Hungary,November,1992,0.64,11
HUN,Hungary,December,1992,-0.68,12
ISL,Iceland,January,1992,3.103,1
ISL,Iceland,February,1992,-0.135,2
ISL,Iceland,March,1992,-0.331,3
ISL,Iceland,April,1992,-0.353,4
ISL,Iceland,May,1992,-0.009,5
ISL,Iceland,June,1992,-0.008,6
ISL,Iceland,July,1992,-0.688,7
ISL,Iceland,August,1992,-0.501,8
ISL,Iceland,September,1992,-0.511,9
ISL,Iceland,October,1992,-0.141,10
ISL,Iceland,November,1992,-0.449,11
ISL,Iceland,December,1992,0.061,12
IND,India,January,1992,-0.075,1
IND,India,February,1992,-0.781,2
IND,India,March,1992,0.197,3
IND,India,April,1992,-0.049,4
IND,India,May,1992,-0.38,5
IND,India,June,1992,0.713,6
IND,India,July,1992,0.395,7
IND,India,August,1992,-0.104,8
IND,India,September,1992,-0.167,9
IND,India,October,1992,-0.181,10
IND,India,November,1992,0.089,11
IND,India,December,1992,0.05,12
INA,Indonesia,January,1992,0.102,1
INA,Indonesia,February,1992,0.747,2
INA,Indonesia,March,1992,0.894,3
INA,Indonesia,April,1992,0.748,4
INA,Indonesia,May,1992,0.155,5
INA,Indonesia,June,1992,0.538,6
INA,Indonesia,July,1992,0.125,7
INA,Indonesia,August,1992,0.85,8
INA,Indonesia,September,1992,0.24,9
INA,Indonesia,October,1992,-0.063,10
INA,Indonesia,November,1992,-0.37,11
INA,Indonesia,December,1992,-0.226,12
IRI,Iran,January,1992,-1.734,1
IRI,Iran,February,1992,-1.207,2
IRI,Iran,March,1992,-3.118,3
IRI,Iran,April,1992,-1.139,4
IRI,Iran,May,1992,-1.829,5
IRI,Iran,June,1992,-0.155,6
IRI,Iran,July,1992,0.006,7
IRI,Iran,August,1992,-0.668,8
IRI,Iran,September,1992,-1.007,9
IRI,Iran,October,1992,-0.477,10
IRI,Iran,November,1992,1.179,11
IRI,Iran,December,1992,0.65,12
IRQ,Iraq,January,1992,-3.301,1
IRQ,Iraq,February,1992,-2.992,2
IRQ,Iraq,March,1992,-3.744,3
IRQ,Iraq,April,1992,-0.494,4
IRQ,Iraq,May,1992,-1.159,5
IRQ,Iraq,June,1992,-0.557,6
IRQ,Iraq,July,1992,-0.877,7
IRQ,Iraq,August,1992,-0.019,8
IRQ,Iraq,September,1992,-0.5,9
IRQ,Iraq,October,1992,-0.046,10
IRQ,Iraq,November,1992,-0.371,11
IRQ,Iraq,December,1992,-1.449,12
IRL,Ireland,January,1992,0.876,1
IRL,Ireland,February,1992,1.774,2
IRL,Ireland,March,1992,1.463,3
IRL,Ireland,April,1992,0.169,4
IRL,Ireland,May,1992,1.763,5
IRL,Ireland,June,1992,1.493,6
IRL,Ireland,July,1992,0.572,7
IRL,Ireland,August,1992,-0.846,8
IRL,Ireland,September,1992,-1.226,9
IRL,Ireland,October,1992,-2.581,10
IRL,Ireland,November,1992,0.76,11
IRL,Ireland,December,1992,-0.763,12
ISR,Israel,January,1992,-2.569,1
ISR,Israel,February,1992,-3.454,2
ISR,Israel,March,1992,-2.053,3
ISR,Israel,April,1992,-1.001,4
ISR,Israel,May,1992,-0.773,5
ISR,Israel,June,1992,-0.186,6
ISR,Israel,July,1992,-0.568,7
ISR,Israel,August,1992,0.11,8
ISR,Israel,September,1992,-0.148,9
ISR,Israel,October,1992,0.599,10
ISR,Israel,November,1992,-0.172,11
ISR,Israel,December,1992,-2.109,12
ITA,Italy,January,1992,0.274,1
ITA,Italy,February,1992,0.111,2
ITA,Italy,March,1992,0.627,3
ITA,Italy,April,1992,0.532,4
ITA,Italy,May,1992,1.24,5
ITA,Italy,June,1992,-0.454,6
ITA,Italy,July,1992,0.081,7
ITA,Italy,August,1992,2.675,8
ITA,Italy,September,1992,0.817,9
ITA,Italy,October,1992,0.619,10
ITA,Italy,November,1992,1.709,11
ITA,Italy,December,1992,0.418,12
JAM,Jamaica,January,1992,0.906,1
JAM,Jamaica,February,1992,0.992,2
JAM,Jamaica,March,1992,1.058,3
JAM,Jamaica,April,1992,0.719,4
JAM,Jamaica,May,1992,-0.022,5
JAM,Jamaica,June,1992,1.262,6
JAM,Jamaica,July,1992,0.858,7
JAM,Jamaica,August,1992,0.749,8
JAM,Jamaica,September,1992,0.689,9
JAM,Jamaica,October,1992,0.959,10
JAM,Jamaica,November,1992,1.119,11
JAM,Jamaica,December,1992,1.135,12
JPN,Japan,January,1992,1.669,1
JPN,Japan,February,1992,0.633,2
JPN,Japan,March,1992,1.54,3
JPN,Japan,April,1992,0.558,4
JPN,Japan,May,1992,-0.658,5
JPN,Japan,June,1992,-0.629,6
JPN,Japan,July,1992,-0.064,7
JPN,Japan,August,1992,-0.274,8
JPN,Japan,September,1992,-0.252,9
JPN,Japan,October,1992,0.055,10
JPN,Japan,November,1992,0.255,11
JPN,Japan,December,1992,0.983,12
KAZ,Kazakhstan,January,1992,5.041,1
KAZ,Kazakhstan,February,1992,3.366,2
KAZ,Kazakhstan,March,1992,-1.299,3
KAZ,Kazakhstan,April,1992,0.241,4
KAZ,Kazakhstan,May,1992,-1.461,5
KAZ,Kazakhstan,June,1992,-1.13,6
KAZ,Kazakhstan,July,1992,-0.682,7
KAZ,Kazakhstan,August,1992,-1.48,8
KAZ,Kazakhstan,September,1992,-1.683,9
KAZ,Kazakhstan,October,1992,0.169,10
KAZ,Kazakhstan,November,1992,1.985,11
KAZ,Kazakhstan,December,1992,1.575,12
KEN,Kenya,January,1992,0.745,1
KEN,Kenya,February,1992,0.775,2
KEN,Kenya,March,1992,1.094,3
KEN,Kenya,April,1992,0.745,4
KEN,Kenya,May,1992,0.687,5
KEN,Kenya,June,1992,0.819,6
KEN,Kenya,July,1992,0.094,7
KEN,Kenya,August,1992,-0.03,8
KEN,Kenya,September,1992,0.084,9
KEN,Kenya,October,1992,0.083,10
KEN,Kenya,November,1992,0.267,11
KEN,Kenya,December,1992,0.194,12
KUW,Kuwait,January,1992,-2.991,1
KUW,Kuwait,February,1992,-1.947,2
KUW,Kuwait,March,1992,-3.263,3
KUW,Kuwait,April,1992,-0.075,4
KUW,Kuwait,May,1992,0.034,5
KUW,Kuwait,June,1992,0.742,6
KUW,Kuwait,July,1992,-0.348,7
KUW,Kuwait,August,1992,0.879,8
KUW,Kuwait,September,1992,0.603,9
KUW,Kuwait,October,1992,-0.921,10
KUW,Kuwait,November,1992,0.035,11
KUW,Kuwait,December,1992,-0.663,12
KGZ,Kyrgyzstan,January,1992,1.95,1
KGZ,Kyrgyzstan,February,1992,1.745,2
KGZ,Kyrgyzstan,March,1992,-2.368,3
KGZ,Kyrgyzstan,April,1992,0.515,4
KGZ,Kyrgyzstan,May,1992,-1.633,5
KGZ,Kyrgyzstan,June,1992,-0.635,6
KGZ,Kyrgyzstan,July,1992,0.008,7
KGZ,Kyrgyzstan,August,1992,-0.953,8
KGZ,Kyrgyzstan,September,1992,-0.791,9
KGZ,Kyrgyzstan,October,1992,-0.198,10
KGZ,Kyrgyzstan,November,1992,2.243,11
KGZ,Kyrgyzstan,December,1992,2.105,12
LAT,Latvia,January,1992,5.09,1
LAT,Latvia,February,1992,4.981,2
LAT,Latvia,March,1992,4.46,3
LAT,Latvia,April,1992,-0.159,4
LAT,Latvia,May,1992,1.328,5
LAT,Latvia,June,1992,1.017,6
LAT,Latvia,July,1992,1.141,7
LAT,Latvia,August,1992,1.59,8
LAT,Latvia,September,1992,1.162,9
LAT,Latvia,October,1992,-3.206,10
LAT,Latvia,November,1992,-0.75,11
LAT,Latvia,December,1992,2.5,12
LIB,Lebanon,January,1992,-2.496,1
LIB,Lebanon,February,1992,-3.676,2
LIB,Lebanon,March,1992,-2.013,3
LIB,Lebanon,April,1992,-0.343,4
LIB,Lebanon,May,1992,-0.55,5
LIB,Lebanon,June,1992,-0.466,6
LIB,Lebanon,July,1992,-0.749,7
LIB,Lebanon,August,1992,0.445,8
LIB,Lebanon,September,1992,-0.136,9
LIB,Lebanon,October,1992,0.787,10
LIB,Lebanon,November,1992,-0.704,11
LIB,Lebanon,December,1992,-2.272,12
LTU,Lithuania,January,1992,4.652,1
LTU,Lithuania,February,1992,4.737,2
LTU,Lithuania,March,1992,4.08,3
LTU,Lithuania,April,1992,-0.421,4
LTU,Lithuania,May,1992,0.844,5
LTU,Lithuania,June,1992,0.949,6
LTU,Lithuania,July,1992,1.482,7
LTU,Lithuania,August,1992,2.31,8
LTU,Lithuania,September,1992,0.673,9
LTU,Lithuania,October,1992,-2.961,10
LTU,Lithuania,November,1992,-0.218,11
LTU,Lithuania,December,1992,2.011,12
LUX,Luxembourg,January,1992,0,1
LUX,Luxembourg,February,1992,0,2
LUX,Luxembourg,March,1992,0,3
LUX,Luxembourg,April,1992,0,4
LUX,Luxembourg,May,1992,0,5
LUX,Luxembourg,June,1992,0,6
LUX,Luxembourg,July,1992,0,7
LUX,Luxembourg,August,1992,0,8
LUX,Luxembourg,September,1992,0,9
LUX,Luxembourg,October,1992,0,10
LUX,Luxembourg,November,1992,0,11
LUX,Luxembourg,December,1992,0,12
MAS,Malaysia,January,1992,0.297,1
MAS,Malaysia,February,1992,0.759,2
MAS,Malaysia,March,1992,0.925,3
MAS,Malaysia,April,1992,0.899,4
MAS,Malaysia,May,1992,0.359,5
MAS,Malaysia,June,1992,0.575,6
MAS,Malaysia,July,1992,0.269,7
MAS,Malaysia,August,1992,0.765,8
MAS,Malaysia,September,1992,0.401,9
MAS,Malaysia,October,1992,0.026,10
MAS,Malaysia,November,1992,-0.258,11
MAS,Malaysia,December,1992,-0.1,12
MRI,Mauritius,January,1992,0.727,1
MRI,Mauritius,February,1992,0.39,2
MRI,Mauritius,March,1992,0.145,3
MRI,Mauritius,April,1992,-0.108,4
MRI,Mauritius,May,1992,-0.21,5
MRI,Mauritius,June,1992,0.002,6
MRI,Mauritius,July,1992,-0.14,7
MRI,Mauritius,August,1992,0.033,8
MRI,Mauritius,September,1992,-0.165,9
MRI,Mauritius,October,1992,0.109,10
MRI,Mauritius,November,1992,-0.134,11
MRI,Mauritius,December,1992,-0.704,12
MEX,Mexico,January,1992,-0.533,1
MEX,Mexico,February,1992,-0.047,2
MEX,Mexico,March,1992,0.244,3
MEX,Mexico,April,1992,-0.042,4
MEX,Mexico,May,1992,-0.531,5
MEX,Mexico,June,1992,0.617,6
MEX,Mexico,July,1992,0.274,7
MEX,Mexico,August,1992,0.02,8
MEX,Mexico,September,1992,0.444,9
MEX,Mexico,October,1992,0.403,10
MEX,Mexico,November,1992,-0.412,11
MEX,Mexico,December,1992,0.832,12
MGL,Mongolia,January,1992,2.995,1
MGL,Mongolia,February,1992,2.936,2
MGL,Mongolia,March,1992,0.919,3
MGL,Mongolia,April,1992,1.751,4
MGL,Mongolia,May,1992,2.041,5
MGL,Mongolia,June,1992,-0.353,6
MGL,Mongolia,July,1992,0.597,7
MGL,Mongolia,August,1992,-0.399,8
MGL,Mongolia,September,1992,-1.332,9
MGL,Mongolia,October,1992,-0.854,10
MGL,Mongolia,November,1992,1.086,11
MGL,Mongolia,December,1992,1.362,12
MNE,Montenegro,January,1992,0,1
MNE,Montenegro,February,1992,0,2
MNE,Montenegro,March,1992,0,3
MNE,Montenegro,April,1992,0,4
MNE,Montenegro,May,1992,0,5
MNE,Montenegro,June,1992,0,6
MNE,Montenegro,July,1992,0,7
MNE,Montenegro,August,1992,0,8
MNE,Montenegro,September,1992,0,9
MNE,Montenegro,October,1992,0,10
MNE,Montenegro,November,1992,0,11
MNE,Montenegro,December,1992,0,12
MAR,Morocco,January,1992,-0.744,1
MAR,Morocco,February,1992,0.449,2
MAR,Morocco,March,1992,-0.276,3
MAR,Morocco,April,1992,1.32,4
MAR,Morocco,May,1992,1.204,5
MAR,Morocco,June,1992,-1.879,6
MAR,Morocco,July,1992,0.069,7
MAR,Morocco,August,1992,0.71,8
MAR,Morocco,September,1992,1.105,9
MAR,Morocco,October,1992,-0.648,10
MAR,Morocco,November,1992,0.113,11
MAR,Morocco,December,1992,1.158,12
MOZ,Mozambique,January,1992,0.729,1
MOZ,Mozambique,February,1992,1.423,2
MOZ,Mozambique,March,1992,1.041,3
MOZ,Mozambique,April,1992,1.184,4
MOZ,Mozambique,May,1992,1.385,5
MOZ,Mozambique,June,1992,1.218,6
MOZ,Mozambique,July,1992,0.667,7
MOZ,Mozambique,August,1992,-0.455,8
MOZ,Mozambique,September,1992,0.665,9
MOZ,Mozambique,October,1992,0.752,10
MOZ,Mozambique,November,1992,0.683,11
MOZ,Mozambique,December,1992,0.888,12
NAM,Namibia,January,1992,0.664,1
NAM,Namibia,February,1992,2.081,2
NAM,Namibia,March,1992,1.445,3
NAM,Namibia,April,1992,1.938,4
NAM,Namibia,May,1992,1.193,5
NAM,Namibia,June,1992,0.766,6
NAM,Namibia,July,1992,0.593,7
NAM,Namibia,August,1992,-0.258,8
NAM,Namibia,September,1992,0.748,9
NAM,Namibia,October,1992,-0.059,10
NAM,Namibia,November,1992,-0.069,11
NAM,Namibia,December,1992,0.573,12
NED,Netherlands,January,1992,1.147,1
NED,Netherlands,February,1992,2.597,2
NED,Netherlands,March,1992,1.782,3
NED,Netherlands,April,1992,0.616,4
NED,Netherlands,May,1992,2.868,5
NED,Netherlands,June,1992,1.897,6
NED,Netherlands,July,1992,1.78,7
NED,Netherlands,August,1992,1.712,8
NED,Netherlands,September,1992,0.356,9
NED,Netherlands,October,1992,-2.411,10
NED,Netherlands,November,1992,1.569,11
NED,Netherlands,December,1992,0.649,12
NZL,New Zealand,January,1992,0.099,1
NZL,New Zealand,February,1992,-0.982,2
NZL,New Zealand,March,1992,-1.875,3
NZL,New Zealand,April,1992,-2.065,4
NZL,New Zealand,May,1992,-1.457,5
NZL,New Zealand,June,1992,-0.555,6
NZL,New Zealand,July,1992,0.668,7
NZL,New Zealand,August,1992,-0.561,8
NZL,New Zealand,September,1992,-1.231,9
NZL,New Zealand,October,1992,-0.713,10
NZL,New Zealand,November,1992,0.823,11
NZL,New Zealand,December,1992,-0.498,12
NIG,Niger,January,1992,-1.122,1
NIG,Niger,February,1992,-1.646,2
NIG,Niger,March,1992,0.662,3
NIG,Niger,April,1992,0.623,4
NIG,Niger,May,1992,-0.183,5
NIG,Niger,June,1992,0.813,6
NIG,Niger,July,1992,-0.038,7
NIG,Niger,August,1992,0.196,8
NIG,Niger,September,1992,0.123,9
NIG,Niger,October,1992,-0.447,10
NIG,Niger,November,1992,-0.493,11
NIG,Niger,December,1992,-1.075,12
NGR,Nigeria,January,1992,-0.865,1
NGR,Nigeria,February,1992,-1.012,2
NGR,Nigeria,March,1992,1.062,3
NGR,Nigeria,April,1992,0.736,4
NGR,Nigeria,May,1992,-0.091,5
NGR,Nigeria,June,1992,0.497,6
NGR,Nigeria,July,1992,-0.288,7
NGR,Nigeria,August,1992,-0.076,8
NGR,Nigeria,September,1992,-0.083,9
NGR,Nigeria,October,1992,0.239,10
NGR,Nigeria,November,1992,-0.22,11
NGR,Nigeria,December,1992,-0.247,12
NOR,Norway,January,1992,5.105,1
NOR,Norway,February,1992,4.468,2
NOR,Norway,March,1992,2.924,3
NOR,Norway,April,1992,-0.701,4
NOR,Norway,May,1992,2.243,5
NOR,Norway,June,1992,2.053,6
NOR,Norway,July,1992,-0.953,7
NOR,Norway,August,1992,-1.127,8
NOR,Norway,September,1992,1.009,9
NOR,Norway,October,1992,-3.926,10
NOR,Norway,November,1992,-0.871,11
NOR,Norway,December,1992,3.382,12
PAK,Pakistan,January,1992,0.276,1
PAK,Pakistan,February,1992,-0.579,2
PAK,Pakistan,March,1992,-1.609,3
PAK,Pakistan,April,1992,-1.696,4
PAK,Pakistan,May,1992,-0.827,5
PAK,Pakistan,June,1992,0.401,6
PAK,Pakistan,July,1992,-0.502,7
PAK,Pakistan,August,1992,-0.82,8
PAK,Pakistan,September,1992,-1.151,9
PAK,Pakistan,October,1992,-0.442,10
PAK,Pakistan,November,1992,0.424,11
PAK,Pakistan,December,1992,1.562,12
PAN,Panama,January,1992,0.162,1
PAN,Panama,February,1992,0.437,2
PAN,Panama,March,1992,0.364,3
PAN,Panama,April,1992,0.537,4
PAN,Panama,May,1992,0.853,5
PAN,Panama,June,1992,0.965,6
PAN,Panama,July,1992,-0.218,7
PAN,Panama,August,1992,-0.183,8
PAN,Panama,September,1992,0.221,9
PAN,Panama,October,1992,0.272,10
PAN,Panama,November,1992,0.003,11
PAN,Panama,December,1992,0.223,12
PAR,Paraguay,January,1992,-0.477,1
PAR,Paraguay,February,1992,-0.134,2
PAR,Paraguay,March,1992,-0.589,3
PAR,Paraguay,April,1992,0.181,4
PAR,Paraguay,May,1992,0.704,5
PAR,Paraguay,June,1992,2.513,6
PAR,Paraguay,July,1992,-2.987,7
PAR,Paraguay,August,1992,-0.687,8
PAR,Paraguay,September,1992,-1.669,9
PAR,Paraguay,October,1992,-0.551,10
PAR,Paraguay,November,1992,-0.827,11
PAR,Paraguay,December,1992,0.02,12
PER,Peru,January,1992,1.161,1
PER,Peru,February,1992,0.949,2
PER,Peru,March,1992,1.652,3
PER,Peru,April,1992,1.655,4
PER,Peru,May,1992,2.047,5
PER,Peru,June,1992,1.388,6
PER,Peru,July,1992,0.238,7
PER,Peru,August,1992,0.109,8
PER,Peru,September,1992,0.001,9
PER,Peru,October,1992,0.388,10
PER,Peru,November,1992,0.255,11
PER,Peru,December,1992,0.458,12
PHI,Philippines,January,1992,0.249,1
PHI,Philippines,February,1992,0.507,2
PHI,Philippines,March,1992,0.7,3
PHI,Philippines,April,1992,0.712,4
PHI,Philippines,May,1992,0.667,5
PHI,Philippines,June,1992,0.64,6
PHI,Philippines,July,1992,0.192,7
PHI,Philippines,August,1992,0.593,8
PHI,Philippines,September,1992,0.516,9
PHI,Philippines,October,1992,0.184,10
PHI,Philippines,November,1992,-0.179,11
PHI,Philippines,December,1992,0.17,12
POL,Poland,January,1992,2.88,1
POL,Poland,February,1992,3.506,2
POL,Poland,March,1992,2.19,3
POL,Poland,April,1992,0.149,4
POL,Poland,May,1992,0.706,5
POL,Poland,June,1992,1.472,6
POL,Poland,July,1992,1.71,7
POL,Poland,August,1992,3.575,8
POL,Poland,September,1992,-0.228,9
POL,Poland,October,1992,-2.298,10
POL,Poland,November,1992,0.373,11
POL,Poland,December,1992,0.286,12
POR,Portugal,January,1992,-1.465,1
POR,Portugal,February,1992,0.329,2
POR,Portugal,March,1992,1.602,3
POR,Portugal,April,1992,1.379,4
POR,Portugal,May,1992,2.13,5
POR,Portugal,June,1992,-1.7,6
POR,Portugal,July,1992,1.626,7
POR,Portugal,August,1992,1.11,8
POR,Portugal,September,1992,-0.285,9
POR,Portugal,October,1992,-1.948,10
POR,Portugal,November,1992,1.6,11
POR,Portugal,December,1992,1.151,12
PUR,Puerto Rico,January,1992,0.111,1
PUR,Puerto Rico,February,1992,0.475,2
PUR,Puerto Rico,March,1992,0.286,3
PUR,Puerto Rico,April,1992,0.645,4
PUR,Puerto Rico,May,1992,-0.22,5
PUR,Puerto Rico,June,1992,0.304,6
PUR,Puerto Rico,July,1992,0.216,7
PUR,Puerto Rico,August,1992,-0.044,8
PUR,Puerto Rico,September,1992,-0.042,9
PUR,Puerto Rico,October,1992,0.18,10
PUR,Puerto Rico,November,1992,0.005,11
PUR,Puerto Rico,December,1992,-0.016,12
QAT,Qatar,January,1992,-2.365,1
QAT,Qatar,February,1992,-1.989,2
QAT,Qatar,March,1992,-3.443,3
QAT,Qatar,April,1992,-1.262,4
QAT,Qatar,May,1992,0.594,5
QAT,Qatar,June,1992,1.104,6
QAT,Qatar,July,1992,-0.109,7
QAT,Qatar,August,1992,0.386,8
QAT,Qatar,September,1992,0.092,9
QAT,Qatar,October,1992,-0.54,10
QAT,Qatar,November,1992,0.247,11
QAT,Qatar,December,1992,0.145,12
KOR,South Korea,January,1992,2.68,1
KOR,South Korea,February,1992,1.189,2
KOR,South Korea,March,1992,2.147,3
KOR,South Korea,April,1992,0.733,4
KOR,South Korea,May,1992,-0.622,5
KOR,South Korea,June,1992,-0.568,6
KOR,South Korea,July,1992,0.563,7
KOR,South Korea,August,1992,-0.68,8
KOR,South Korea,September,1992,0.261,9
KOR,South Korea,October,1992,-0.196,10
KOR,South Korea,November,1992,-0.393,11
KOR,South Korea,December,1992,1.497,12
MDA,Moldova,January,1992,1.828,1
MDA,Moldova,February,1992,1.023,2
MDA,Moldova,March,1992,2.492,3
MDA,Moldova,April,1992,-0.205,4
MDA,Moldova,May,1992,-1.072,5
MDA,Moldova,June,1992,-0.2,6
MDA,Moldova,July,1992,0.103,7
MDA,Moldova,August,1992,3.65,8
MDA,Moldova,September,1992,-0.927,9
MDA,Moldova,October,1992,0.166,10
MDA,Moldova,November,1992,0.238,11
MDA,Moldova,December,1992,-1.873,12
ROU,Romania,January,1992,1.022,1
ROU,Romania,February,1992,0.468,2
ROU,Romania,March,1992,1.304,3
ROU,Romania,April,1992,0.597,4
ROU,Romania,May,1992,-0.691,5
ROU,Romania,June,1992,0.188,6
ROU,Romania,July,1992,0.231,7
ROU,Romania,August,1992,3.806,8
ROU,Romania,September,1992,-0.498,9
ROU,Romania,October,1992,0.69,10
ROU,Romania,November,1992,0.404,11
ROU,Romania,December,1992,-1.726,12
RUS,Russian Federation,January,1992,2.74,1
RUS,Russian Federation,February,1992,3.719,2
RUS,Russian Federation,March,1992,1.756,3
RUS,Russian Federation,April,1992,-0.695,4
